CustID	age	default	balance	housing	loan	contact
36561	35	no	848	yes	no	cellular
36562	29	no	0	yes	no	cellular
36563	33	no	1221	yes	no	cellular
36564	27	no	130	yes	no	cellular
36565	27	no	979	yes	no	cellular
36566	32	no	2263	no	no	cellular
36567	45	no	608	yes	yes	cellular
36568	32	no	1274	yes	no	cellular
36569	48	no	60	no	no	telephone
36570	32	no	626	yes	no	cellular
36571	30	no	86	yes	yes	cellular
36572	32	no	516	yes	no	cellular
36573	43	no	146	yes	no	cellular
36574	33	no	0	yes	no	cellular
36575	52	no	0	yes	yes	cellular
36576	58	no	229	yes	no	cellular
36577	37	no	-158	yes	yes	cellular
36578	59	no	0	yes	no	telephone
36579	57	no	3071	yes	yes	cellular
36580	39	no	291	yes	no	cellular
36581	44	no	0	yes	no	telephone
36582	25	no	933	yes	no	cellular
36583	43	no	823	yes	no	telephone
36584	24	no	-540	yes	no	cellular
36585	25	no	2317	yes	no	cellular
36586	33	no	0	yes	yes	cellular
36587	46	no	-35	yes	no	cellular
36588	50	no	26	yes	no	cellular
36589	38	no	563	yes	no	cellular
36590	33	no	0	yes	no	cellular
36591	26	no	279	no	no	cellular
36592	39	no	464	yes	no	cellular
36593	22	no	252	yes	no	cellular
36594	45	no	-184	yes	no	cellular
36595	39	no	403	yes	no	cellular
36596	46	no	-408	yes	yes	telephone
36597	51	no	0	yes	no	telephone
36598	53	no	0	yes	no	cellular
36599	35	no	1615	yes	no	cellular
36600	34	no	0	yes	no	cellular
36601	27	yes	-584	yes	no	cellular
36602	49	no	734	yes	no	cellular
36603	54	no	1223	yes	no	cellular
36604	52	no	249	yes	yes	telephone
36605	27	no	185	yes	no	cellular
36606	41	no	11103	yes	no	telephone
36607	37	no	140	yes	yes	cellular
36608	28	no	26	yes	no	cellular
36609	39	no	0	yes	no	cellular
36610	45	no	3271	no	no	cellular
36611	36	no	195	yes	yes	cellular
36612	33	no	781	yes	no	cellular
36613	32	no	1849	yes	no	cellular
36614	34	no	279	yes	no	cellular
36615	29	no	281	yes	no	cellular
36616	26	no	518	yes	no	cellular
36617	28	no	805	yes	no	cellular
36618	29	no	202	yes	no	cellular
36619	49	no	762	yes	no	cellular
36620	47	no	1269	yes	no	cellular
36621	38	no	117	yes	no	cellular
36622	40	no	64	yes	no	cellular
36623	43	no	232	yes	no	telephone
36624	37	no	4760	yes	no	cellular
36625	47	no	169	yes	no	cellular
36626	36	no	418	yes	no	cellular
36627	35	no	247	yes	no	cellular
36628	44	no	135	yes	no	cellular
36629	40	no	-607	yes	no	cellular
36630	43	no	9	yes	no	telephone
36631	42	no	319	yes	no	telephone
36632	37	no	0	yes	no	telephone
36633	57	no	52	yes	no	cellular
36634	29	no	500	yes	no	cellular
36635	34	no	1243	yes	yes	cellular
36636	56	no	1255	yes	no	telephone
36637	25	no	50	yes	no	cellular
36638	39	no	2345	yes	no	cellular
36639	50	no	400	yes	no	cellular
36640	33	no	245	yes	yes	cellular
36641	43	no	0	yes	no	cellular
36642	31	no	-181	yes	no	cellular
36643	39	no	2749	yes	no	cellular
36644	44	no	5039	no	no	cellular
36645	42	no	608	yes	no	cellular
36646	31	no	7118	yes	no	cellular
36647	34	no	233	yes	no	cellular
36648	57	no	1029	yes	no	cellular
36649	37	no	120	yes	no	cellular
36650	41	no	2039	yes	no	cellular
36651	42	no	357	yes	no	cellular
36652	29	no	883	no	yes	cellular
36653	42	no	-149	yes	yes	cellular
36654	57	no	75	yes	no	cellular
36655	53	no	7	no	yes	cellular
36656	53	no	629	yes	no	cellular
36657	37	no	1613	yes	no	cellular
36658	33	no	3806	yes	no	cellular
36659	48	no	0	yes	yes	cellular
36660	30	no	277	yes	no	cellular
36661	41	no	639	yes	no	cellular
36662	45	no	264	yes	no	cellular
36663	39	no	3518	yes	no	cellular
36664	32	no	56	yes	no	cellular
36665	40	no	167	yes	yes	cellular
36666	57	no	68	yes	no	cellular
36667	45	no	0	yes	no	cellular
36668	45	no	770	yes	no	cellular
36669	45	no	458	yes	no	cellular
36670	46	no	174	yes	no	cellular
36671	56	no	789	yes	no	cellular
36672	56	no	2313	yes	no	cellular
36673	40	no	71	yes	no	cellular
36674	34	no	1234	yes	no	cellular
36675	38	no	0	yes	yes	cellular
36676	33	no	0	no	no	cellular
36677	41	no	-4	yes	no	cellular
36678	43	no	2	yes	yes	cellular
36679	43	no	-330	yes	yes	cellular
36680	27	no	1137	yes	no	cellular
36681	33	no	0	yes	no	cellular
36682	33	no	220	yes	no	cellular
36683	34	no	5945	yes	no	cellular
36684	59	no	6237	yes	no	cellular
36685	39	no	100	yes	no	cellular
36686	42	no	28	yes	no	cellular
36687	30	no	194	yes	no	cellular
36688	31	no	106	yes	no	cellular
36689	23	no	4	yes	no	cellular
36690	49	no	-129	yes	no	cellular
36691	40	no	2679	yes	yes	cellular
36692	31	no	691	yes	no	cellular
36693	39	no	1965	yes	no	cellular
36694	56	no	73	yes	no	cellular
36695	43	no	979	yes	no	cellular
36696	31	no	1144	yes	no	cellular
36697	41	no	-274	yes	no	cellular
36698	46	no	716	yes	yes	cellular
36699	32	no	747	yes	no	cellular
36700	34	no	220	yes	no	telephone
36701	32	no	0	yes	no	cellular
36702	55	no	244	yes	no	cellular
36703	35	no	0	yes	no	cellular
36704	30	no	4	yes	no	cellular
36705	39	no	299	yes	no	cellular
36706	57	no	28	yes	no	cellular
36707	48	no	313	no	no	cellular
36708	51	no	74	yes	no	cellular
36709	58	no	950	yes	no	cellular
36710	36	no	506	yes	no	cellular
36711	40	no	259	yes	no	cellular
36712	54	no	19	yes	no	cellular
36713	35	no	156	yes	no	cellular
36714	31	no	-423	yes	no	cellular
36715	38	no	350	yes	no	cellular
36716	48	no	1794	yes	yes	cellular
36717	48	no	84	yes	no	cellular
36718	36	no	-182	yes	yes	cellular
36719	31	no	8	yes	no	cellular
36720	32	no	259	yes	no	cellular
36721	46	no	2396	no	no	cellular
36722	50	no	20	yes	no	cellular
36723	41	no	1428	yes	yes	cellular
36724	44	no	533	yes	no	cellular
36725	46	no	9083	yes	no	cellular
36726	39	no	171	yes	yes	cellular
36727	49	no	4300	yes	yes	cellular
36728	40	no	-163	yes	no	cellular
36729	40	no	526	yes	no	cellular
36730	27	no	14	no	no	cellular
36731	48	no	5078	yes	no	telephone
36732	47	no	296	yes	no	cellular
36733	57	no	6005	yes	no	cellular
36734	36	no	74	yes	no	cellular
36735	31	no	-190	yes	yes	cellular
36736	23	no	0	yes	no	cellular
36737	32	no	1918	yes	no	cellular
36738	27	no	23	yes	no	cellular
36739	46	no	842	yes	no	telephone
36740	56	no	2330	no	no	cellular
36741	36	no	0	yes	no	cellular
36742	43	no	489	yes	no	cellular
36743	53	no	0	yes	no	cellular
36744	40	no	408	yes	no	cellular
36745	38	no	859	yes	yes	cellular
36746	36	no	0	yes	no	cellular
36747	49	no	1311	yes	no	cellular
36748	32	no	-4	no	no	cellular
36749	48	no	0	yes	no	cellular
36750	56	no	-116	yes	no	cellular
36751	47	no	265	yes	no	cellular
36752	51	no	-35	yes	no	cellular
36753	40	no	0	yes	no	cellular
36754	50	no	-441	yes	no	cellular
36755	37	no	262	yes	no	cellular
36756	39	no	860	yes	no	cellular
36757	44	no	227	yes	yes	cellular
36758	48	no	62	yes	no	cellular
36759	33	no	0	yes	no	cellular
36760	48	no	1131	no	yes	cellular
36761	35	no	642	no	no	cellular
36762	31	no	1090	yes	no	cellular
36763	53	no	253	yes	no	cellular
36764	51	no	203	yes	no	cellular
36765	45	no	972	yes	no	cellular
36766	43	no	177	yes	no	cellular
36767	38	no	258	yes	no	cellular
36768	41	no	0	no	no	cellular
36769	29	no	156	yes	no	cellular
36770	37	no	180	yes	no	cellular
36771	50	no	-287	yes	no	cellular
36772	49	no	1884	yes	no	cellular
36773	42	no	0	yes	no	cellular
36774	52	no	33	no	no	telephone
36775	33	no	1925	yes	no	cellular
36776	29	no	1599	yes	no	cellular
36777	40	no	4647	yes	no	telephone
36778	38	no	238	yes	no	cellular
36779	58	no	541	yes	no	cellular
36780	36	no	138	yes	no	cellular
36781	32	no	0	yes	no	cellular
36782	28	no	-281	yes	no	cellular
36783	36	no	0	yes	no	telephone
36784	37	no	3653	yes	no	cellular
36785	46	no	1098	no	no	cellular
36786	39	no	-196	yes	no	cellular
36787	32	no	333	yes	no	cellular
36788	44	yes	-204	yes	no	cellular
36789	44	no	1343	yes	yes	cellular
36790	46	no	-100	yes	no	cellular
36791	37	no	403	yes	no	cellular
36792	29	no	3041	yes	no	cellular
36793	28	no	0	yes	no	cellular
36794	39	no	444	yes	no	cellular
36795	47	no	1280	no	no	cellular
36796	29	no	234	yes	no	cellular
36797	35	no	0	yes	no	cellular
36798	33	no	113	yes	no	cellular
36799	34	no	136	yes	no	cellular
36800	40	no	109	yes	no	cellular
36801	37	no	6815	yes	no	cellular
36802	36	no	278	no	no	cellular
36803	36	no	0	yes	no	cellular
36804	35	no	70	yes	yes	cellular
36805	28	no	231	yes	no	cellular
36806	42	no	4	yes	no	cellular
36807	41	no	-170	yes	no	cellular
36808	49	no	95	yes	no	cellular
36809	43	no	0	yes	no	cellular
36810	41	no	0	yes	no	cellular
36811	52	no	372	yes	no	cellular
36812	47	no	759	yes	no	telephone
36813	46	no	0	yes	no	cellular
36814	37	no	638	yes	no	cellular
36815	47	no	603	yes	yes	cellular
36816	30	no	33	yes	no	cellular
36817	41	no	10	yes	no	cellular
36818	45	no	0	no	no	cellular
36819	52	no	774	yes	no	cellular
36820	37	no	331	yes	no	cellular
36821	36	no	0	yes	no	cellular
36822	33	no	294	yes	no	cellular
36823	43	no	574	yes	no	cellular
36824	26	no	962	yes	no	cellular
36825	42	no	3279	yes	no	cellular
36826	37	no	88	yes	yes	cellular
36827	33	no	1	yes	no	cellular
36828	41	no	106	yes	yes	cellular
36829	37	no	71	no	yes	cellular
36830	45	no	247	yes	no	cellular
36831	41	no	1717	yes	no	cellular
36832	32	no	356	yes	no	cellular
36833	43	no	0	no	yes	cellular
36834	52	no	26	yes	no	cellular
36835	49	no	1499	yes	no	cellular
36836	50	no	-26	yes	no	cellular
36837	57	no	830	yes	yes	cellular
36838	49	no	863	yes	yes	telephone
36839	34	no	268	yes	no	cellular
36840	46	no	245	yes	no	cellular
36841	42	no	258	yes	no	cellular
36842	53	yes	20	yes	no	cellular
36843	32	no	0	yes	yes	cellular
36844	50	no	709	yes	no	cellular
36845	54	no	1483	yes	yes	cellular
36846	36	no	962	yes	no	cellular
36847	34	no	90	yes	no	cellular
36848	48	no	1291	yes	no	cellular
36849	39	no	576	yes	no	cellular
36850	46	no	0	yes	yes	cellular
36851	43	no	66	yes	no	cellular
36852	40	no	1970	no	no	cellular
36853	42	no	-1	yes	yes	telephone
36854	53	no	125	yes	no	cellular
36855	53	no	185	yes	no	cellular
36856	50	no	300	yes	no	cellular
36857	40	no	287	yes	no	cellular
36858	43	no	313	yes	no	cellular
36859	34	no	49	no	no	cellular
36860	33	no	9449	yes	no	cellular
36861	56	no	935	yes	no	cellular
36862	56	no	-9	yes	yes	cellular
36863	36	no	0	yes	no	cellular
36864	36	no	1531	yes	no	cellular
36865	40	no	-222	yes	no	cellular
36866	40	no	280	yes	no	cellular
36867	40	no	-516	yes	no	cellular
36868	36	no	535	yes	no	cellular
36869	44	no	89	yes	yes	cellular
36870	42	no	216	yes	no	cellular
36871	26	no	0	yes	no	cellular
36872	45	no	-299	yes	no	cellular
36873	39	no	1685	yes	no	cellular
36874	49	no	-202	yes	yes	cellular
36875	46	no	-637	yes	no	cellular
36876	33	no	891	no	no	cellular
36877	38	no	215	yes	no	cellular
36878	43	no	361	yes	no	cellular
36879	37	no	3429	yes	yes	cellular
36880	43	no	917	yes	no	cellular
36881	39	no	1143	yes	no	cellular
36882	40	no	-54	yes	no	cellular
36883	35	yes	-182	yes	no	cellular
36884	52	no	337	yes	no	cellular
36885	59	no	-198	yes	yes	cellular
36886	48	no	0	yes	no	cellular
36887	34	no	0	yes	no	cellular
36888	37	no	1314	yes	no	cellular
36889	46	no	740	yes	no	cellular
36890	32	no	2696	yes	no	cellular
36891	34	no	4	yes	no	cellular
36892	56	no	68	yes	no	cellular
36893	30	no	518	yes	no	cellular
36894	28	no	430	yes	no	cellular
36895	46	no	0	yes	no	cellular
36896	44	no	293	yes	no	cellular
36897	36	no	0	yes	no	cellular
36898	33	no	565	yes	no	cellular
36899	46	no	-70	yes	no	cellular
36900	34	no	1866	no	no	cellular
36901	38	no	0	yes	no	cellular
36902	39	no	800	yes	no	cellular
36903	41	no	787	yes	no	cellular
36904	41	no	75	yes	no	cellular
36905	50	no	356	no	no	cellular
36906	39	no	1433	yes	no	cellular
36907	30	no	268	yes	no	cellular
36908	39	no	665	yes	no	cellular
36909	55	no	-703	yes	no	cellular
36910	37	no	4543	yes	no	cellular
36911	46	no	355	yes	no	cellular
36912	41	no	-370	yes	no	cellular
36913	31	no	25	yes	no	cellular
36914	38	no	488	yes	no	cellular
36915	39	no	170	yes	no	cellular
36916	44	no	1248	yes	yes	cellular
36917	35	no	3507	yes	no	cellular
36918	34	no	589	yes	no	telephone
36919	36	no	251	yes	no	cellular
36920	58	no	-808	yes	no	cellular
36921	31	no	1	yes	no	cellular
36922	44	no	438	yes	no	telephone
36923	41	no	549	yes	no	cellular
36924	36	no	409	yes	no	cellular
36925	38	no	566	yes	no	cellular
36926	35	no	0	yes	no	cellular
36927	57	no	13	yes	no	cellular
36928	34	no	800	yes	yes	cellular
36929	34	no	551	yes	no	cellular
36930	59	no	0	yes	no	cellular
36931	39	no	516	yes	no	cellular
36932	27	no	3	yes	no	cellular
36933	31	no	-209	yes	no	cellular
36934	32	no	541	yes	no	cellular
36935	55	no	481	yes	no	telephone
36936	41	no	752	no	yes	cellular
36937	39	no	0	yes	no	cellular
36938	41	no	41	yes	no	cellular
36939	48	no	257	yes	no	telephone
36940	52	no	1705	no	no	cellular
36941	31	no	0	yes	no	cellular
36942	53	no	4493	no	no	cellular
36943	38	no	981	yes	yes	cellular
36944	36	no	515	yes	yes	cellular
36945	39	no	-762	yes	yes	cellular
36946	43	no	56	yes	no	cellular
36947	50	no	-470	yes	no	cellular
36948	56	no	39	yes	no	telephone
36949	31	no	49	yes	no	cellular
36950	41	no	2576	yes	yes	cellular
36951	31	no	11	yes	no	cellular
36952	52	no	863	no	no	cellular
36953	48	no	443	yes	no	cellular
36954	45	no	2237	yes	no	cellular
36955	42	no	3104	no	no	cellular
36956	40	no	498	yes	no	cellular
36957	59	no	148	yes	yes	cellular
36958	47	no	1374	no	yes	telephone
36959	34	no	116	no	no	cellular
36960	24	no	281	yes	no	cellular
36961	51	no	257	yes	no	cellular
36962	38	no	637	yes	no	cellular
36963	28	no	16	yes	no	cellular
36964	43	no	490	yes	no	cellular
36965	36	no	23	yes	no	cellular
36966	35	no	387	yes	no	cellular
36967	34	no	174	yes	no	cellular
36968	30	no	23	yes	no	cellular
36969	42	no	-556	yes	yes	cellular
36970	40	no	170	yes	yes	cellular
36971	51	no	1022	yes	no	cellular
36972	50	no	81	no	no	cellular
36973	37	no	393	yes	no	cellular
36974	39	no	0	yes	no	telephone
36975	36	no	0	yes	no	cellular
36976	38	no	0	yes	no	cellular
36977	32	no	95	yes	no	telephone
36978	34	no	471	yes	no	cellular
36979	43	no	60	no	no	cellular
36980	40	no	1270	yes	no	cellular
36981	52	no	824	no	no	cellular
36982	34	no	366	yes	no	cellular
36983	36	no	153	yes	no	cellular
36984	38	no	395	yes	no	cellular
36985	44	no	140	yes	no	cellular
36986	48	no	1778	yes	no	telephone
36987	39	no	324	yes	no	cellular
36988	41	no	211	yes	no	telephone
36989	44	no	177	yes	no	cellular
36990	55	no	1569	yes	no	cellular
36991	42	no	3018	yes	no	cellular
36992	34	no	-85	yes	no	cellular
36993	26	no	354	yes	no	cellular
36994	36	no	-355	yes	no	cellular
36995	36	no	771	yes	no	cellular
36996	36	no	55	yes	no	cellular
36997	54	no	428	yes	no	cellular
36998	50	no	496	yes	no	cellular
36999	49	no	993	yes	yes	cellular
37000	33	no	139	yes	no	cellular
37001	39	no	-405	yes	no	cellular
37002	29	no	572	yes	no	telephone
37003	34	no	3	yes	no	telephone
37004	51	no	314	yes	yes	telephone
37005	38	no	1597	no	no	telephone
37006	38	no	1612	yes	no	cellular
37007	34	no	140	yes	no	cellular
37008	42	no	714	yes	yes	cellular
37009	42	no	256	no	no	cellular
37010	37	no	105	yes	no	cellular
37011	30	no	514	yes	no	cellular
37012	45	no	187	yes	no	cellular
37013	43	yes	310	yes	no	cellular
37014	56	yes	-255	yes	no	telephone
37015	57	no	657	yes	no	telephone
37016	38	no	1333	yes	no	telephone
37017	46	no	1807	yes	no	cellular
37018	29	no	37	yes	no	cellular
37019	36	no	432	yes	no	cellular
37020	46	no	0	yes	no	telephone
37021	34	no	664	yes	yes	cellular
37022	45	no	1412	yes	no	cellular
37023	36	no	661	yes	no	cellular
37024	43	no	1318	yes	yes	telephone
37025	55	no	1402	yes	no	cellular
37026	27	no	68	yes	yes	cellular
37027	43	no	704	yes	no	telephone
37028	34	no	1288	yes	no	cellular
37029	36	no	223	yes	yes	cellular
37030	57	no	-34	yes	yes	cellular
37031	30	no	52	yes	yes	cellular
37032	37	no	240	yes	no	cellular
37033	40	no	0	yes	no	cellular
37034	41	no	355	yes	no	cellular
37035	57	yes	25	yes	no	cellular
37036	53	no	72	yes	yes	telephone
37037	60	no	-396	yes	no	cellular
37038	44	no	738	yes	no	cellular
37039	50	no	4	yes	yes	cellular
37040	34	no	518	yes	no	cellular
37041	45	no	0	yes	no	telephone
37042	39	no	141	yes	yes	cellular
37043	57	no	7400	yes	no	cellular
37044	33	no	62	yes	no	telephone
37045	36	no	0	yes	yes	cellular
37046	54	no	943	yes	yes	telephone
37047	50	no	2419	yes	no	cellular
37048	41	no	-217	yes	no	cellular
37049	40	no	0	yes	no	cellular
37050	47	no	2548	yes	no	cellular
37051	45	no	-104	yes	no	cellular
37052	49	no	579	yes	no	cellular
37053	43	no	-423	yes	yes	cellular
37054	38	no	741	yes	no	cellular
37055	34	no	0	yes	no	cellular
37056	40	no	6767	yes	no	cellular
37057	38	no	625	yes	yes	cellular
37058	47	no	-59	yes	yes	cellular
37059	42	no	162	yes	no	cellular
37060	43	no	6346	yes	no	cellular
37061	34	no	1826	yes	no	cellular
37062	35	no	356	yes	no	cellular
37063	44	no	130	yes	yes	cellular
37064	32	no	859	yes	yes	cellular
37065	38	no	97	yes	no	cellular
37066	36	no	14	yes	yes	cellular
37067	36	no	483	yes	no	cellular
37068	50	no	284	yes	no	cellular
37069	44	no	985	yes	yes	cellular
37070	49	no	1350	yes	yes	cellular
37071	40	no	1185	yes	no	cellular
37072	31	no	5547	yes	no	cellular
37073	43	no	221	yes	no	cellular
37074	35	no	4515	yes	no	cellular
37075	36	no	803	yes	no	cellular
37076	45	no	746	yes	no	cellular
37077	37	no	9306	yes	no	cellular
37078	36	no	198	yes	no	cellular
37079	52	no	131	yes	yes	cellular
37080	37	no	0	no	no	telephone
37081	36	no	666	yes	no	cellular
37082	38	no	0	yes	no	cellular
37083	32	no	1094	yes	no	cellular
37084	39	no	243	no	yes	cellular
37085	40	no	281	yes	no	cellular
37086	35	no	434	yes	no	cellular
37087	45	no	1265	yes	no	cellular
37088	41	no	-109	yes	yes	cellular
37089	38	no	304	no	no	cellular
37090	54	no	7249	yes	yes	cellular
37091	39	no	0	yes	no	cellular
37092	41	no	236	yes	no	telephone
37093	54	yes	401	yes	no	cellular
37094	29	no	228	yes	no	cellular
37095	33	no	7	yes	no	telephone
37096	39	no	-404	yes	no	cellular
37097	29	no	200	yes	no	cellular
37098	49	no	-212	yes	yes	cellular
37099	29	no	477	yes	yes	cellular
37100	36	no	269	yes	no	cellular
37101	36	no	866	yes	no	cellular
37102	31	no	550	yes	yes	telephone
37103	31	yes	147	yes	no	cellular
37104	37	no	511	yes	no	telephone
37105	34	no	1075	yes	no	cellular
37106	47	no	298	yes	no	cellular
37107	38	no	158	yes	no	cellular
37108	39	no	0	yes	no	cellular
37109	35	no	873	yes	no	cellular
37110	30	no	948	yes	no	cellular
37111	43	no	580	yes	no	cellular
37112	28	no	389	yes	no	cellular
37113	38	no	1	yes	no	cellular
37114	46	no	101	yes	no	cellular
37115	32	no	367	yes	no	cellular
37116	46	no	-339	yes	yes	cellular
37117	37	no	217	yes	no	cellular
37118	40	no	4904	yes	no	cellular
37119	42	no	174	yes	no	cellular
37120	39	no	3047	yes	no	cellular
37121	55	no	719	yes	no	telephone
37122	41	no	572	yes	no	cellular
37123	36	no	-461	no	no	cellular
37124	42	no	4900	yes	no	telephone
37125	36	no	1253	yes	no	cellular
37126	36	no	3875	yes	no	cellular
37127	31	no	166	yes	no	cellular
37128	47	no	442	yes	no	cellular
37129	33	no	4789	yes	yes	cellular
37130	42	no	-396	yes	no	cellular
37131	45	no	839	yes	no	cellular
37132	37	no	295	yes	yes	cellular
37133	49	no	6215	yes	no	cellular
37134	44	no	-8	yes	no	cellular
37135	51	no	726	yes	no	cellular
37136	31	no	457	yes	no	cellular
37137	32	no	-94	yes	yes	cellular
37138	42	no	659	yes	no	cellular
37139	41	no	-312	yes	no	cellular
37140	60	no	1608	yes	no	cellular
37141	59	no	33	yes	no	cellular
37142	41	no	419	yes	no	cellular
37143	43	no	-291	yes	no	cellular
37144	57	no	311	yes	no	cellular
37145	35	no	240	yes	yes	cellular
37146	55	no	59	yes	no	cellular
37147	29	no	9	yes	no	cellular
37148	30	no	2597	yes	no	cellular
37149	39	no	283	yes	no	cellular
37150	44	no	13054	yes	no	cellular
37151	36	no	0	yes	no	cellular
37152	49	no	3652	yes	yes	cellular
37153	29	no	0	yes	no	cellular
37154	31	no	0	yes	no	cellular
37155	33	no	177	yes	no	cellular
37156	51	no	3370	yes	no	cellular
37157	30	yes	-1105	yes	no	cellular
37158	55	no	761	yes	no	telephone
37159	33	no	826	yes	no	cellular
37160	43	no	518	yes	no	cellular
37161	40	no	0	yes	yes	cellular
37162	24	no	4500	yes	no	cellular
37163	47	no	71	yes	no	cellular
37164	30	no	137	yes	no	cellular
37165	54	no	1252	yes	no	cellular
37166	40	no	-17	yes	yes	cellular
37167	45	no	-72	yes	no	cellular
37168	41	no	428	yes	no	cellular
37169	35	no	41	yes	no	cellular
37170	40	no	1844	yes	no	cellular
37171	40	no	98	yes	no	cellular
37172	49	no	24	yes	no	cellular
37173	33	no	358	no	no	cellular
37174	40	no	-192	yes	no	cellular
37175	31	no	0	no	no	cellular
37176	23	no	2412	yes	no	cellular
37177	41	no	169	yes	no	cellular
37178	35	no	2048	yes	no	cellular
37179	48	no	457	yes	no	cellular
37180	31	no	2423	yes	yes	cellular
37181	56	no	150	yes	yes	cellular
37182	34	no	-10	yes	no	cellular
37183	55	no	13	yes	no	cellular
37184	46	no	5130	yes	yes	cellular
37185	44	no	-210	yes	no	cellular
37186	43	no	898	yes	no	cellular
37187	40	no	208	yes	yes	cellular
37188	40	no	374	yes	yes	cellular
37189	39	no	-288	yes	no	cellular
37190	31	no	78	yes	no	cellular
37191	34	no	1611	yes	no	cellular
37192	41	no	88	yes	no	cellular
37193	42	no	-853	yes	no	cellular
37194	49	no	100	yes	no	cellular
37195	32	no	314	yes	no	cellular
37196	55	no	2059	yes	no	cellular
37197	37	no	321	yes	no	cellular
37198	52	no	43	yes	yes	cellular
37199	38	no	3049	yes	yes	cellular
37200	50	no	372	yes	no	telephone
37201	44	no	0	yes	no	cellular
37202	27	no	536	yes	no	cellular
37203	45	no	542	no	no	cellular
37204	58	no	3058	yes	no	telephone
37205	40	no	3	yes	yes	cellular
37206	51	no	602	yes	no	cellular
37207	51	yes	-55	yes	no	cellular
37208	37	no	275	yes	no	cellular
37209	35	no	189	yes	no	cellular
37210	39	no	1403	no	no	cellular
37211	43	no	553	no	no	cellular
37212	48	no	1080	yes	no	cellular
37213	42	no	1042	yes	no	cellular
37214	41	no	1219	yes	no	cellular
37215	28	no	117	yes	no	cellular
37216	38	no	493	yes	no	cellular
37217	29	no	452	yes	no	cellular
37218	41	no	28	yes	no	cellular
37219	37	no	2366	yes	no	cellular
37220	41	no	306	yes	no	telephone
37221	29	no	340	yes	no	cellular
37222	34	no	1756	yes	yes	cellular
37223	48	no	1282	yes	no	cellular
37224	43	no	-416	yes	yes	cellular
37225	41	no	595	yes	no	cellular
37226	40	no	0	no	no	cellular
37227	39	no	322	yes	no	cellular
37228	33	no	451	yes	no	cellular
37229	42	no	1449	yes	no	cellular
37230	48	no	583	yes	no	cellular
37231	37	no	0	yes	no	cellular
37232	32	no	1145	yes	no	cellular
37233	24	no	1	yes	no	cellular
37234	40	no	-438	no	no	cellular
37235	41	no	1395	yes	yes	cellular
37236	29	no	31	yes	no	cellular
37237	36	no	0	yes	no	cellular
37238	55	no	0	yes	no	cellular
37239	45	no	102	yes	no	cellular
37240	34	no	-701	yes	no	cellular
37241	44	no	-1636	yes	yes	cellular
37242	29	no	415	yes	no	cellular
37243	36	no	1615	yes	no	cellular
37244	42	no	1450	no	no	cellular
37245	47	no	0	yes	no	cellular
37246	37	no	293	yes	no	cellular
37247	39	no	266	no	no	cellular
37248	29	no	910	yes	no	cellular
37249	34	no	0	yes	no	cellular
37250	44	no	0	yes	no	cellular
37251	42	no	613	yes	no	cellular
37252	41	no	101	yes	no	cellular
37253	42	no	679	yes	no	cellular
37254	35	no	245	yes	no	cellular
37255	45	no	503	yes	no	cellular
37256	46	no	1740	yes	no	cellular
37257	39	no	-106	yes	yes	cellular
37258	40	no	51	yes	no	cellular
37259	37	no	20	yes	no	cellular
37260	32	no	-23	no	no	cellular
37261	38	no	154	yes	no	cellular
37262	34	no	-374	yes	no	cellular
37263	37	no	223	yes	no	cellular
37264	33	no	2366	yes	no	cellular
37265	57	no	5486	yes	no	cellular
37266	52	no	201	yes	no	cellular
37267	39	no	93	yes	no	cellular
37268	39	no	1506	yes	no	cellular
37269	50	no	326	yes	no	cellular
37270	26	no	5	yes	no	cellular
37271	37	no	-17	yes	no	cellular
37272	33	no	-255	yes	yes	cellular
37273	52	no	36	yes	yes	cellular
37274	37	no	771	yes	no	cellular
37275	27	no	100	yes	no	cellular
37276	52	no	-178	yes	yes	cellular
37277	31	no	2153	yes	no	cellular
37278	59	no	0	yes	no	cellular
37279	44	no	491	yes	yes	cellular
37280	53	no	-102	yes	no	cellular
37281	58	no	3867	yes	no	telephone
37282	50	no	-458	yes	no	cellular
37283	55	no	8044	yes	no	cellular
37284	32	no	-15	yes	yes	cellular
37285	51	no	581	yes	no	cellular
37286	21	no	398	yes	no	cellular
37287	56	no	966	yes	no	cellular
37288	36	no	1400	yes	no	cellular
37289	58	no	1301	yes	no	cellular
37290	52	no	540	yes	no	cellular
37291	35	no	-315	yes	no	cellular
37292	38	no	-120	yes	no	cellular
37293	43	no	426	yes	no	cellular
37294	45	no	456	yes	no	cellular
37295	41	no	81	yes	no	cellular
37296	46	no	186	yes	no	cellular
37297	32	no	-616	yes	no	cellular
37298	38	no	5293	yes	no	cellular
37299	33	no	142	yes	no	telephone
37300	58	no	2	yes	no	telephone
37301	28	no	4064	no	yes	cellular
37302	44	no	976	yes	no	cellular
37303	50	no	199	no	no	cellular
37304	30	no	11	yes	no	cellular
37305	44	no	0	yes	yes	cellular
37306	36	no	151	yes	no	cellular
37307	39	no	381	yes	no	cellular
37308	49	no	0	yes	no	telephone
37309	35	no	0	yes	no	cellular
37310	32	no	-84	yes	no	cellular
37311	32	no	101	yes	no	cellular
37312	43	no	216	yes	yes	cellular
37313	42	no	1453	yes	no	cellular
37314	41	no	727	yes	no	cellular
37315	44	no	254	yes	yes	cellular
37316	52	no	0	yes	no	cellular
37317	30	no	740	yes	yes	cellular
37318	35	no	-367	yes	no	cellular
