CustID,age,job,marital,education
34344,31,services,single,secondary
34345,34,admin.,married,secondary
34346,35,services,married,secondary
34347,35,services,single,secondary
34348,36,blue-collar,married,primary
34349,35,blue-collar,married,secondary
34350,32,management,married,tertiary
34351,43,blue-collar,married,primary
34352,33,blue-collar,married,primary
34353,35,management,married,tertiary
34354,44,admin.,divorced,secondary
34355,54,blue-collar,married,unknown
34356,50,management,married,tertiary
34357,40,admin.,single,secondary
34358,55,blue-collar,divorced,secondary
34359,50,services,divorced,secondary
34360,44,blue-collar,married,secondary
34361,78,retired,married,primary
34362,44,technician,divorced,secondary
34363,39,services,married,secondary
34364,46,blue-collar,married,primary
34365,35,self-employed,married,secondary
34366,40,technician,single,tertiary
34367,34,blue-collar,married,primary
34368,39,blue-collar,married,secondary
34369,36,services,married,secondary
34370,37,admin.,married,secondary
34371,40,admin.,single,tertiary
34372,35,admin.,single,secondary
34373,46,services,married,secondary
34374,42,blue-collar,married,secondary
34375,43,blue-collar,married,secondary
34376,40,admin.,single,secondary
34377,37,admin.,divorced,tertiary
34378,30,blue-collar,married,secondary
34379,42,blue-collar,married,primary
34380,32,blue-collar,married,primary
34381,50,blue-collar,divorced,secondary
34382,32,admin.,married,secondary
34383,50,management,divorced,tertiary
34384,52,blue-collar,married,secondary
34385,31,blue-collar,married,secondary
34386,37,technician,single,secondary
34387,32,technician,married,tertiary
34388,33,blue-collar,married,secondary
34389,33,management,married,tertiary
34390,33,services,married,secondary
34391,32,management,single,tertiary
34392,39,management,single,tertiary
34393,37,services,married,secondary
34394,28,technician,single,tertiary
34395,28,student,single,secondary
34396,43,blue-collar,married,secondary
34397,51,blue-collar,married,secondary
34398,33,housemaid,married,tertiary
34399,39,management,married,tertiary
34400,25,technician,single,tertiary
34401,35,services,single,secondary
34402,50,self-employed,divorced,tertiary
34403,33,management,single,tertiary
34404,31,blue-collar,married,secondary
34405,39,services,married,secondary
34406,31,blue-collar,single,secondary
34407,31,services,single,primary
34408,46,self-employed,married,secondary
34409,51,blue-collar,married,primary
34410,25,student,single,tertiary
34411,28,management,single,secondary
34412,37,admin.,single,secondary
34413,34,management,divorced,tertiary
34414,30,admin.,married,secondary
34415,73,retired,divorced,tertiary
34416,37,admin.,single,tertiary
34417,44,blue-collar,married,primary
34418,28,blue-collar,single,secondary
34419,40,management,divorced,unknown
34420,54,technician,divorced,secondary
34421,29,technician,single,tertiary
34422,30,entrepreneur,single,tertiary
34423,34,management,married,tertiary
34424,43,services,married,secondary
34425,30,blue-collar,married,primary
34426,46,management,divorced,secondary
34427,31,management,single,tertiary
34428,35,services,married,secondary
34429,32,technician,married,secondary
34430,32,blue-collar,married,secondary
34431,28,student,single,secondary
34432,42,admin.,divorced,secondary
34433,27,student,single,secondary
34434,32,admin.,single,secondary
34435,30,student,single,secondary
34436,43,blue-collar,married,primary
34437,54,unemployed,divorced,secondary
34438,36,management,single,tertiary
34439,27,blue-collar,married,secondary
34440,36,blue-collar,married,secondary
34441,44,services,married,secondary
34442,48,admin.,married,secondary
34443,38,entrepreneur,married,secondary
34444,40,services,married,secondary
34445,38,technician,single,secondary
34446,34,technician,divorced,secondary
34447,25,student,single,secondary
34448,69,retired,married,tertiary
34449,32,management,single,tertiary
34450,37,blue-collar,single,secondary
34451,29,services,married,secondary
34452,47,housemaid,married,primary
34453,36,management,single,tertiary
34454,35,technician,married,tertiary
34455,30,technician,married,secondary
34456,73,retired,married,primary
34457,30,admin.,married,secondary
34458,37,management,married,secondary
34459,33,blue-collar,single,primary
34460,54,blue-collar,married,primary
34461,33,management,single,tertiary
34462,32,technician,single,tertiary
34463,39,management,married,secondary
34464,32,technician,married,secondary
34465,45,unemployed,divorced,primary
34466,37,blue-collar,married,secondary
34467,58,services,single,secondary
34468,37,technician,married,secondary
34469,31,admin.,married,secondary
34470,37,blue-collar,married,secondary
34471,35,blue-collar,single,secondary
34472,36,entrepreneur,married,tertiary
34473,37,blue-collar,married,primary
34474,33,services,single,secondary
34475,28,unemployed,married,secondary
34476,44,blue-collar,married,unknown
34477,44,blue-collar,married,primary
34478,29,blue-collar,single,secondary
34479,43,self-employed,married,secondary
34480,64,retired,married,secondary
34481,42,technician,married,secondary
34482,38,management,single,tertiary
34483,46,admin.,married,secondary
34484,38,blue-collar,married,secondary
34485,51,entrepreneur,married,tertiary
34486,34,blue-collar,single,secondary
34487,33,blue-collar,married,secondary
34488,45,admin.,married,unknown
34489,49,technician,married,tertiary
34490,40,blue-collar,married,primary
34491,30,technician,single,secondary
34492,45,management,married,tertiary
34493,51,admin.,married,secondary
34494,32,management,single,tertiary
34495,34,technician,single,secondary
34496,48,services,married,secondary
34497,53,blue-collar,married,primary
34498,33,unemployed,married,primary
34499,35,blue-collar,single,primary
34500,31,management,married,tertiary
34501,34,blue-collar,married,secondary
34502,31,technician,single,secondary
34503,39,management,single,tertiary
34504,21,student,single,primary
34505,45,services,single,secondary
34506,33,technician,married,secondary
34507,33,technician,married,secondary
34508,53,management,married,secondary
34509,26,services,single,secondary
34510,33,blue-collar,married,secondary
34511,32,technician,single,secondary
34512,34,management,married,tertiary
34513,37,management,single,tertiary
34514,48,technician,married,secondary
34515,37,services,married,secondary
34516,38,management,married,tertiary
34517,36,management,married,tertiary
34518,35,blue-collar,single,tertiary
34519,29,management,single,tertiary
34520,32,blue-collar,married,secondary
34521,40,blue-collar,single,primary
34522,58,services,divorced,secondary
34523,27,services,single,secondary
34524,37,management,married,tertiary
34525,37,technician,divorced,secondary
34526,33,management,married,secondary
34527,48,admin.,single,secondary
34528,53,retired,married,secondary
34529,56,blue-collar,divorced,secondary
34530,27,blue-collar,married,secondary
34531,36,admin.,married,secondary
34532,33,blue-collar,married,primary
34533,52,blue-collar,married,secondary
34534,45,services,married,primary
34535,34,admin.,married,secondary
34536,42,blue-collar,married,primary
34537,41,blue-collar,divorced,primary
34538,42,blue-collar,married,primary
34539,60,retired,married,tertiary
34540,39,services,single,secondary
34541,29,blue-collar,divorced,secondary
34542,39,blue-collar,married,secondary
34543,28,technician,married,tertiary
34544,38,management,married,tertiary
34545,39,self-employed,single,tertiary
34546,35,blue-collar,single,secondary
34547,48,services,married,secondary
34548,28,technician,married,tertiary
34549,37,services,married,secondary
34550,28,admin.,married,secondary
34551,49,management,married,tertiary
34552,29,blue-collar,married,secondary
34553,28,blue-collar,married,secondary
34554,46,blue-collar,married,primary
34555,43,services,divorced,secondary
34556,35,technician,single,secondary
34557,33,management,married,secondary
34558,41,blue-collar,married,primary
34559,34,blue-collar,married,secondary
34560,45,blue-collar,married,primary
34561,22,technician,single,secondary
34562,30,technician,single,secondary
34563,33,services,divorced,secondary
34564,38,technician,divorced,tertiary
34565,32,services,single,secondary
34566,36,admin.,married,secondary
34567,33,blue-collar,married,secondary
34568,48,unemployed,married,secondary
34569,38,services,married,secondary
34570,37,technician,single,secondary
34571,36,housemaid,divorced,secondary
34572,40,management,married,tertiary
34573,37,blue-collar,married,secondary
34574,29,management,single,tertiary
34575,40,management,single,tertiary
34576,35,self-employed,married,secondary
34577,45,services,single,secondary
34578,30,management,single,tertiary
34579,34,technician,single,tertiary
34580,53,blue-collar,married,primary
34581,34,blue-collar,married,secondary
34582,34,management,divorced,tertiary
34583,55,admin.,married,secondary
34584,32,entrepreneur,married,tertiary
34585,32,blue-collar,married,secondary
34586,36,management,married,tertiary
34587,35,services,single,secondary
34588,42,blue-collar,married,primary
34589,31,admin.,divorced,secondary
34590,32,management,single,tertiary
34591,57,admin.,married,secondary
34592,37,blue-collar,married,secondary
34593,34,blue-collar,married,primary
34594,46,admin.,single,secondary
34595,41,management,married,tertiary
34596,23,blue-collar,single,secondary
34597,27,admin.,married,primary
34598,43,blue-collar,married,secondary
34599,27,blue-collar,single,secondary
34600,50,services,married,secondary
34601,43,blue-collar,divorced,secondary
34602,32,management,married,tertiary
34603,32,technician,married,unknown
34604,28,technician,married,secondary
34605,35,technician,single,secondary
34606,32,blue-collar,single,secondary
34607,38,technician,married,secondary
34608,54,blue-collar,married,primary
34609,31,entrepreneur,single,tertiary
34610,45,services,married,primary
34611,42,admin.,married,secondary
34612,29,services,single,secondary
34613,30,services,single,secondary
34614,39,student,single,tertiary
34615,55,services,married,secondary
34616,48,services,married,secondary
34617,42,management,divorced,secondary
34618,46,blue-collar,married,primary
34619,35,blue-collar,married,secondary
34620,51,management,married,secondary
34621,32,technician,single,tertiary
34622,37,technician,single,secondary
34623,34,management,single,tertiary
34624,42,blue-collar,married,secondary
34625,32,services,married,secondary
34626,56,blue-collar,married,primary
34627,51,blue-collar,married,primary
34628,37,blue-collar,single,secondary
34629,34,services,married,secondary
34630,39,blue-collar,married,unknown
34631,35,blue-collar,married,secondary
34632,48,admin.,divorced,secondary
34633,46,entrepreneur,married,secondary
34634,44,management,single,secondary
34635,34,services,married,secondary
34636,36,services,married,secondary
34637,35,entrepreneur,married,tertiary
34638,38,management,married,secondary
34639,46,technician,married,unknown
34640,47,services,married,secondary
34641,34,management,married,tertiary
34642,29,services,married,secondary
34643,29,blue-collar,married,secondary
34644,45,technician,married,primary
34645,33,technician,single,secondary
34646,44,services,married,secondary
34647,48,admin.,single,secondary
34648,28,technician,single,tertiary
34649,33,admin.,married,secondary
34650,38,services,divorced,primary
34651,41,blue-collar,married,secondary
34652,35,technician,married,secondary
34653,29,blue-collar,married,secondary
34654,47,admin.,married,secondary
34655,33,admin.,single,secondary
34656,38,management,single,tertiary
34657,52,admin.,divorced,secondary
34658,29,admin.,married,primary
34659,33,blue-collar,single,secondary
34660,33,technician,married,secondary
34661,37,management,divorced,secondary
34662,33,admin.,divorced,tertiary
34663,36,entrepreneur,married,tertiary
34664,50,blue-collar,married,primary
34665,35,blue-collar,married,secondary
34666,37,services,married,secondary
34667,34,services,married,secondary
34668,43,blue-collar,married,secondary
34669,35,blue-collar,married,secondary
34670,42,management,married,tertiary
34671,32,management,married,tertiary
34672,26,student,single,tertiary
34673,37,blue-collar,married,secondary
34674,34,services,married,secondary
34675,27,blue-collar,single,primary
34676,36,self-employed,single,secondary
34677,34,management,single,tertiary
34678,40,blue-collar,married,primary
34679,38,technician,married,tertiary
34680,58,management,married,secondary
34681,38,services,married,secondary
34682,55,admin.,single,secondary
34683,32,blue-collar,married,secondary
34684,35,technician,married,secondary
34685,39,blue-collar,married,primary
34686,38,management,single,tertiary
34687,28,blue-collar,married,primary
34688,34,technician,married,secondary
34689,24,student,single,secondary
34690,36,blue-collar,single,secondary
34691,35,technician,single,secondary
34692,37,blue-collar,divorced,secondary
34693,35,management,single,tertiary
34694,26,student,single,tertiary
34695,57,management,married,primary
34696,30,technician,single,tertiary
34697,27,admin.,single,tertiary
34698,29,technician,single,secondary
34699,63,retired,married,unknown
34700,95,retired,divorced,primary
34701,65,retired,married,tertiary
34702,37,admin.,married,secondary
34703,55,blue-collar,married,primary
34704,59,technician,married,secondary
34705,35,management,single,tertiary
34706,32,management,single,tertiary
34707,74,retired,married,secondary
34708,56,unemployed,married,primary
34709,58,admin.,married,secondary
34710,34,services,married,secondary
34711,71,retired,married,tertiary
34712,37,management,married,tertiary
34713,59,retired,married,secondary
34714,26,student,single,tertiary
34715,46,management,divorced,tertiary
34716,30,blue-collar,single,unknown
34717,29,self-employed,married,secondary
34718,67,retired,single,tertiary
34719,31,management,single,tertiary
34720,78,retired,married,primary
34721,45,unknown,divorced,unknown
34722,29,blue-collar,single,secondary
34723,39,admin.,married,tertiary
34724,45,management,married,tertiary
34725,37,management,married,tertiary
34726,63,admin.,married,secondary
34727,30,student,single,primary
34728,39,admin.,single,secondary
34729,44,technician,single,unknown
34730,71,retired,divorced,tertiary
34731,29,management,married,tertiary
34732,66,blue-collar,married,primary
34733,31,management,married,tertiary
34734,45,technician,married,tertiary
34735,32,management,single,tertiary
34736,36,student,single,secondary
34737,41,unknown,single,unknown
34738,38,technician,married,secondary
34739,34,management,married,tertiary
34740,41,management,divorced,tertiary
34741,64,technician,married,tertiary
34742,64,management,married,tertiary
34743,32,technician,single,tertiary
34744,69,housemaid,married,primary
34745,33,admin.,married,tertiary
34746,39,services,married,secondary
34747,30,services,married,tertiary
34748,65,retired,married,primary
34749,45,admin.,divorced,primary
34750,42,self-employed,married,tertiary
34751,66,retired,married,tertiary
34752,75,retired,married,tertiary
34753,75,admin.,married,unknown
34754,65,management,divorced,tertiary
34755,53,management,married,tertiary
34756,40,management,married,primary
34757,69,retired,divorced,tertiary
34758,27,blue-collar,single,secondary
34759,52,admin.,married,secondary
34760,31,admin.,single,tertiary
34761,25,student,single,secondary
34762,34,management,married,tertiary
34763,30,admin.,single,secondary
34764,31,self-employed,single,tertiary
34765,37,technician,married,secondary
34766,32,management,single,tertiary
34767,82,retired,married,unknown
34768,53,retired,married,secondary
34769,45,management,married,tertiary
34770,45,unemployed,married,secondary
34771,35,management,married,tertiary
34772,53,admin.,single,secondary
34773,32,blue-collar,single,secondary
34774,52,management,married,secondary
34775,19,student,single,primary
34776,74,retired,married,primary
34777,37,management,married,tertiary
34778,81,retired,married,primary
34779,29,self-employed,married,tertiary
34780,59,blue-collar,married,primary
34781,76,management,married,unknown
34782,39,admin.,married,tertiary
34783,22,admin.,single,secondary
34784,25,blue-collar,single,secondary
34785,62,unemployed,married,secondary
34786,27,services,single,secondary
34787,39,admin.,married,secondary
34788,32,admin.,single,secondary
34789,24,services,single,unknown
34790,19,student,single,secondary
34791,28,blue-collar,single,tertiary
34792,67,retired,single,tertiary
34793,30,admin.,married,secondary
34794,51,management,married,tertiary
34795,66,retired,married,primary
34796,28,unemployed,single,primary
34797,49,management,single,tertiary
34798,34,technician,single,tertiary
34799,29,management,single,tertiary
34800,43,admin.,married,secondary
34801,46,services,single,unknown
34802,33,services,single,tertiary
34803,30,management,single,tertiary
34804,72,retired,married,primary
34805,27,management,single,tertiary
34806,58,blue-collar,married,secondary
34807,52,admin.,married,secondary
34808,35,technician,single,secondary
34809,32,management,single,tertiary
34810,31,technician,single,tertiary
34811,75,retired,divorced,primary
34812,72,retired,married,primary
34813,36,admin.,married,secondary
34814,29,management,married,tertiary
34815,23,student,single,tertiary
34816,71,technician,married,tertiary
34817,41,unemployed,married,secondary
34818,30,student,single,secondary
34819,37,admin.,married,tertiary
34820,53,admin.,divorced,tertiary
34821,24,student,single,tertiary
34822,31,management,married,tertiary
34823,25,services,single,secondary
34824,56,management,divorced,tertiary
34825,65,retired,married,primary
34826,26,admin.,single,tertiary
34827,57,management,married,tertiary
34828,72,self-employed,married,tertiary
34829,52,admin.,divorced,tertiary
34830,44,management,married,tertiary
34831,55,management,married,tertiary
34832,33,technician,married,unknown
34833,51,admin.,single,secondary
34834,54,admin.,married,secondary
34835,24,self-employed,single,tertiary
34836,35,self-employed,married,tertiary
34837,30,admin.,single,secondary
34838,46,management,married,tertiary
34839,35,technician,married,tertiary
34840,36,housemaid,married,primary
34841,55,services,married,secondary
34842,42,admin.,married,secondary
34843,60,technician,married,primary
34844,47,management,divorced,tertiary
34845,42,blue-collar,married,primary
34846,70,retired,divorced,primary
34847,77,retired,married,secondary
34848,62,retired,married,secondary
34849,34,technician,married,tertiary
34850,68,retired,married,secondary
34851,33,blue-collar,single,tertiary
34852,31,admin.,married,tertiary
34853,35,blue-collar,married,secondary
34854,34,blue-collar,married,secondary
34855,29,admin.,married,secondary
34856,25,technician,single,tertiary
34857,62,blue-collar,married,primary
34858,31,management,single,tertiary
34859,26,management,single,tertiary
34860,58,technician,married,secondary
34861,73,retired,married,primary
34862,30,technician,single,tertiary
34863,28,entrepreneur,single,tertiary
34864,47,housemaid,married,secondary
34865,34,management,single,tertiary
34866,41,management,married,tertiary
34867,35,technician,married,secondary
34868,46,self-employed,single,secondary
34869,39,technician,single,secondary
34870,30,admin.,single,secondary
34871,45,management,married,tertiary
34872,28,admin.,single,secondary
34873,52,unemployed,married,secondary
34874,59,retired,married,primary
34875,29,management,married,tertiary
34876,35,admin.,single,tertiary
34877,38,services,married,secondary
34878,47,technician,married,secondary
34879,52,unemployed,married,secondary
34880,52,management,married,tertiary
34881,28,technician,single,secondary
34882,38,management,married,tertiary
34883,29,student,single,secondary
34884,41,management,married,tertiary
34885,36,unemployed,single,tertiary
34886,55,retired,married,secondary
34887,58,retired,married,tertiary
34888,31,technician,married,tertiary
34889,51,housemaid,married,primary
34890,30,services,single,tertiary
34891,59,retired,divorced,secondary
34892,48,admin.,married,secondary
34893,27,management,single,tertiary
34894,59,retired,married,unknown
34895,47,blue-collar,married,secondary
34896,26,student,single,unknown
34897,31,technician,single,secondary
34898,36,admin.,married,secondary
34899,33,management,married,tertiary
34900,39,technician,divorced,secondary
34901,34,student,married,unknown
34902,42,services,single,secondary
34903,45,management,married,tertiary
34904,49,technician,married,secondary
34905,43,admin.,married,tertiary
34906,28,management,single,tertiary
34907,27,student,single,tertiary
34908,21,student,single,secondary
34909,23,student,single,secondary
34910,47,blue-collar,married,secondary
34911,26,student,single,secondary
34912,29,management,single,tertiary
34913,25,management,single,tertiary
34914,60,housemaid,married,primary
34915,37,technician,married,secondary
34916,42,technician,single,unknown
34917,59,management,married,tertiary
34918,49,admin.,married,secondary
34919,33,admin.,married,secondary
34920,59,technician,married,secondary
34921,58,management,divorced,tertiary
34922,44,blue-collar,married,unknown
34923,48,blue-collar,married,secondary
34924,33,student,single,unknown
34925,29,management,single,tertiary
34926,30,technician,married,tertiary
34927,48,unemployed,married,secondary
34928,34,self-employed,married,primary
34929,32,admin.,married,secondary
34930,42,technician,married,unknown
34931,54,admin.,divorced,secondary
34932,42,technician,married,tertiary
34933,36,management,married,tertiary
34934,42,blue-collar,married,primary
34935,33,management,married,tertiary
34936,27,admin.,single,tertiary
34937,32,services,married,secondary
34938,44,self-employed,divorced,tertiary
34939,37,blue-collar,married,secondary
34940,37,management,divorced,tertiary
34941,60,retired,married,secondary
34942,35,admin.,married,secondary
34943,29,admin.,single,secondary
34944,29,student,single,secondary
34945,47,unknown,married,unknown
34946,47,retired,divorced,tertiary
34947,26,self-employed,single,tertiary
34948,46,blue-collar,married,secondary
34949,24,management,single,tertiary
34950,34,admin.,single,secondary
34951,27,technician,single,tertiary
34952,55,retired,married,tertiary
34953,52,management,single,tertiary
34954,30,management,single,tertiary
34955,26,self-employed,single,tertiary
34956,32,services,married,secondary
34957,45,self-employed,married,secondary
34958,36,technician,married,secondary
34959,33,management,married,tertiary
34960,46,technician,married,secondary
34961,34,services,married,secondary
34962,31,management,married,tertiary
34963,38,unemployed,married,tertiary
34964,59,retired,married,secondary
34965,51,technician,married,tertiary
34966,35,management,single,tertiary
34967,25,management,single,tertiary
34968,33,technician,married,tertiary
34969,35,management,married,tertiary
34970,40,management,married,tertiary
34971,39,blue-collar,married,secondary
34972,28,student,single,secondary
34973,33,admin.,married,secondary
34974,29,management,married,secondary
34975,56,management,married,tertiary
34976,31,blue-collar,single,secondary
34977,58,management,married,tertiary
34978,26,admin.,single,secondary
34979,57,retired,married,tertiary
34980,55,management,divorced,tertiary
34981,26,retired,single,secondary
34982,28,unemployed,single,secondary
34983,37,management,married,tertiary
34984,33,admin.,married,secondary
34985,43,unemployed,divorced,secondary
34986,35,admin.,single,tertiary
34987,31,admin.,single,secondary
34988,54,housemaid,married,secondary
34989,26,technician,single,tertiary
34990,60,retired,married,primary
34991,30,technician,single,tertiary
34992,57,admin.,married,secondary
34993,38,technician,single,tertiary
34994,36,self-employed,single,tertiary
34995,33,blue-collar,single,unknown
34996,55,unknown,married,tertiary
34997,29,management,single,tertiary
34998,60,retired,married,unknown
34999,29,technician,single,tertiary
35000,29,technician,married,tertiary
35001,53,admin.,divorced,secondary
35002,46,services,married,secondary
35003,37,unemployed,married,tertiary
35004,42,management,married,tertiary
35005,32,technician,single,tertiary
35006,31,management,married,tertiary
35007,34,management,married,tertiary
35008,33,management,married,tertiary
35009,29,management,married,tertiary
35010,37,management,married,tertiary
35011,31,services,married,secondary
35012,53,management,married,tertiary
35013,23,management,single,tertiary
35014,53,services,married,secondary
35015,32,technician,single,tertiary
35016,30,admin.,single,secondary
35017,45,technician,married,tertiary
35018,31,management,single,tertiary
35019,26,admin.,single,secondary
35020,31,technician,married,secondary
35021,30,technician,single,secondary
35022,24,admin.,single,secondary
35023,33,management,single,tertiary
35024,56,management,divorced,unknown
35025,28,management,single,tertiary
35026,59,admin.,married,secondary
35027,20,student,single,secondary
35028,28,blue-collar,married,secondary
35029,26,unemployed,single,tertiary
35030,35,technician,married,secondary
35031,32,management,single,tertiary
35032,29,admin.,single,secondary
35033,28,technician,single,secondary
35034,58,retired,married,secondary
35035,32,management,married,tertiary
35036,30,admin.,single,secondary
35037,25,admin.,single,secondary
35038,32,management,married,tertiary
35039,33,management,married,tertiary
35040,36,self-employed,single,tertiary
35041,31,management,single,tertiary
35042,31,services,single,secondary
35043,38,blue-collar,single,secondary
35044,32,admin.,divorced,secondary
35045,29,technician,married,secondary
35046,38,housemaid,married,primary
35047,52,self-employed,married,tertiary
35048,38,management,married,tertiary
35049,31,management,single,tertiary
35050,41,unemployed,divorced,primary
35051,34,self-employed,single,tertiary
35052,29,technician,single,secondary
35053,26,student,single,tertiary
35054,55,management,single,tertiary
35055,58,retired,married,primary
35056,30,management,single,tertiary
35057,56,management,married,tertiary
35058,37,management,married,tertiary
35059,40,admin.,divorced,secondary
35060,23,technician,single,unknown
35061,44,technician,married,tertiary
35062,31,services,single,secondary
35063,24,student,single,primary
35064,25,management,single,tertiary
35065,47,management,single,tertiary
35066,34,self-employed,married,tertiary
35067,33,student,single,unknown
35068,34,admin.,single,tertiary
35069,47,technician,married,secondary
35070,36,technician,single,tertiary
35071,25,technician,married,tertiary
35072,50,management,married,tertiary
35073,31,self-employed,single,tertiary
35074,34,management,single,tertiary
35075,31,services,single,tertiary
35076,54,technician,divorced,secondary
35077,32,management,single,tertiary
35078,38,management,divorced,secondary
35079,53,blue-collar,married,secondary
35080,56,retired,married,primary
35081,47,technician,married,tertiary
35082,31,admin.,married,secondary
35083,36,management,married,tertiary
35084,58,unemployed,married,secondary
35085,25,student,single,secondary
35086,35,services,married,unknown
35087,43,blue-collar,married,secondary
35088,28,student,single,tertiary
35089,53,unemployed,married,primary
35090,25,student,single,secondary
35091,51,management,single,tertiary
35092,52,blue-collar,married,secondary
35093,57,housemaid,divorced,unknown
35094,43,unemployed,married,secondary
35095,41,entrepreneur,married,secondary
35096,46,management,married,tertiary
35097,27,blue-collar,single,primary
35098,35,management,married,tertiary
35099,49,entrepreneur,single,secondary
35100,23,technician,single,secondary
35101,58,blue-collar,married,unknown
35102,47,blue-collar,married,primary
35103,25,management,single,tertiary
35104,54,management,married,unknown
35105,26,student,single,unknown
35106,35,management,single,tertiary
35107,30,technician,single,unknown
35108,34,management,married,tertiary
35109,30,technician,married,secondary
35110,54,management,married,tertiary
35111,58,retired,married,secondary
35112,49,admin.,single,unknown
35113,38,technician,married,secondary
35114,31,management,single,tertiary
35115,49,blue-collar,married,secondary
35116,57,admin.,married,primary
35117,30,blue-collar,married,secondary
35118,41,admin.,married,primary
35119,39,housemaid,married,tertiary
35120,44,blue-collar,married,secondary
35121,30,student,single,secondary
35122,70,technician,married,secondary
35123,35,management,married,tertiary
35124,55,admin.,married,secondary
35125,30,management,single,tertiary
35126,25,admin.,single,secondary
35127,47,blue-collar,married,secondary
35128,26,technician,single,secondary
35129,85,retired,married,primary
35130,39,management,married,tertiary
35131,46,technician,married,unknown
35132,34,management,married,tertiary
35133,34,student,single,unknown
35134,35,technician,married,secondary
35135,25,technician,single,secondary
35136,55,blue-collar,married,primary
35137,35,admin.,single,secondary
35138,45,admin.,married,secondary
35139,59,housemaid,married,primary
35140,33,services,married,secondary
35141,30,technician,married,secondary
35142,36,management,married,tertiary
35143,29,management,single,tertiary
35144,39,management,married,tertiary
35145,45,technician,married,secondary
35146,33,blue-collar,single,secondary
35147,38,technician,single,secondary
35148,33,blue-collar,single,tertiary
35149,58,management,married,tertiary
35150,32,management,single,tertiary
35151,61,retired,divorced,secondary
35152,32,management,single,tertiary
35153,35,admin.,married,tertiary
35154,32,management,married,tertiary
35155,41,management,married,tertiary
35156,29,management,married,tertiary
35157,29,unemployed,single,secondary
35158,50,admin.,single,secondary
35159,31,technician,single,tertiary
35160,31,admin.,single,tertiary
35161,54,technician,married,secondary
35162,33,technician,married,tertiary
35163,48,management,married,secondary
35164,36,admin.,single,secondary
35165,31,management,single,tertiary
35166,32,technician,single,tertiary
35167,28,services,single,primary
35168,34,management,married,tertiary
35169,49,housemaid,divorced,secondary
35170,24,student,single,secondary
35171,29,management,single,tertiary
35172,27,admin.,married,tertiary
35173,40,management,married,tertiary
35174,26,self-employed,single,tertiary
35175,28,self-employed,single,secondary
35176,29,blue-collar,single,secondary
35177,30,admin.,single,tertiary
35178,24,student,single,secondary
35179,33,self-employed,married,tertiary
35180,57,management,married,tertiary
35181,31,student,single,tertiary
35182,26,self-employed,married,tertiary
35183,45,blue-collar,married,secondary
35184,37,technician,single,tertiary
35185,37,management,single,tertiary
35186,29,student,single,secondary
35187,36,technician,single,secondary
35188,52,management,married,tertiary
35189,60,blue-collar,married,primary
35190,27,student,single,unknown
35191,27,technician,single,secondary
35192,40,management,married,tertiary
35193,36,management,married,tertiary
35194,40,technician,single,tertiary
35195,50,management,single,unknown
35196,34,management,single,tertiary
35197,28,unemployed,single,primary
35198,33,management,single,tertiary
35199,31,services,single,secondary
35200,33,technician,married,secondary
35201,56,management,married,tertiary
35202,46,management,married,tertiary
35203,34,technician,single,tertiary
35204,39,admin.,married,secondary
35205,20,student,married,unknown
35206,45,blue-collar,married,secondary
35207,33,management,single,tertiary
35208,50,management,divorced,tertiary
35209,25,student,single,tertiary
35210,41,blue-collar,married,secondary
35211,38,technician,divorced,secondary
35212,47,technician,married,secondary
35213,60,admin.,divorced,secondary
35214,49,management,married,tertiary
35215,34,management,single,tertiary
35216,36,services,single,secondary
35217,36,technician,married,tertiary
35218,37,entrepreneur,single,secondary
35219,42,admin.,single,secondary
35220,24,student,single,unknown
35221,33,technician,single,tertiary
35222,26,services,single,secondary
35223,49,admin.,married,secondary
35224,25,services,single,secondary
35225,40,blue-collar,married,primary
35226,36,admin.,married,tertiary
35227,28,blue-collar,single,tertiary
35228,31,management,single,tertiary
35229,30,management,single,tertiary
35230,44,blue-collar,single,secondary
35231,52,unemployed,married,secondary
35232,33,admin.,married,tertiary
35233,22,admin.,single,tertiary
35234,60,housemaid,married,primary
35235,60,technician,married,secondary
35236,33,technician,married,secondary
35237,29,services,single,tertiary
35238,39,services,married,secondary
35239,32,student,single,tertiary
35240,28,management,single,tertiary
35241,45,services,married,tertiary
35242,33,technician,married,secondary
35243,35,unemployed,married,secondary
35244,33,services,single,secondary
35245,67,retired,married,unknown
35246,57,admin.,single,secondary
35247,32,student,single,tertiary
35248,44,blue-collar,married,secondary
35249,49,management,married,tertiary
35250,48,blue-collar,married,secondary
35251,28,student,single,secondary
35252,48,management,divorced,tertiary
35253,49,blue-collar,married,primary
35254,39,admin.,married,secondary
35255,35,technician,single,secondary
35256,28,admin.,single,secondary
35257,34,management,single,tertiary
35258,28,blue-collar,married,primary
35259,47,management,married,secondary
35260,42,management,single,tertiary
35261,31,management,single,tertiary
35262,26,admin.,single,secondary
35263,41,admin.,married,tertiary
35264,44,admin.,married,secondary
35265,29,management,married,tertiary
35266,26,management,single,tertiary
35267,22,student,single,secondary
35268,36,management,single,tertiary
35269,50,management,married,tertiary
35270,41,management,married,tertiary
35271,57,retired,divorced,primary
35272,25,student,single,secondary
35273,26,self-employed,single,tertiary
35274,36,blue-collar,married,secondary
35275,31,services,married,secondary
35276,32,technician,married,secondary
35277,34,self-employed,married,secondary
35278,33,blue-collar,married,secondary
35279,41,blue-collar,married,secondary
35280,36,self-employed,married,secondary
35281,41,blue-collar,married,secondary
